id,tokens,ner_tags
 55,"['Bdejna', 'bil-', 'kelma', 'Irrecured', 'però', 'ridna', 'xi', 'ħaġa', 'iktar', 'pożittiva', ',', 'u', 'qed', 'nużaw', 'is-', 'slogan', 'Be', 'the', 'Cure', 'jiġifieri', 'Kun', 'il-', 'fejqan', '.']","[5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 56,"['Bħad-', 'drammi', 'kollha', ""ta'"", 'Synge', ',', 'din', 'it-', 'tragedja', ""f'"", 'att', 'wieħed', 'tħaddan', 'id-', 'djalogu', 'poetiku', 'tal-', 'Irlanda', 'rurali', '.']","[5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
 57,"['Aktar', 'tagħrif', 'jinkiseb', 'minn', 'www.bov.com', 'u', 'www.teatrumanoel.com.mt', '.']","[5, 5, 5, 5, 5, 5, 5, 5]"
 58,"['bħala', 'professjonisti', 'se', 'jkollna', 'mistiedna', 'l-', 'avukati', 'u', 'l-', 'medjaturi', 'għax', 'id-', 'diskussjoni', 'se', 'tkompli', 'fuq', 'il-', 'proposti', 'li', 'tolqot', 'iktar', 'lillhom', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 59,"['Grazzi', 'lil', 'kulħadd', '.']","[5, 5, 5, 5]"
 60,"['Fid-', '9.37', 'p', '.', 'm', '.', 'id-', 'diskussjoni', 'fuq', 'dan', 'is-', 'suġġett', 'ġiet', 'interrota', 'u', 'l-', 'Kumitat', 'aġġorna', 'għall-', 'għada', 'l-', 'Erbgħa', 's-', '16', ""ta'"", 'Ġunju', '2010', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 61,"['Jista', 'jagħti', 'dan', 'it-', 'tagħrif', 'skont', 'in-', 'natura', ',', 'eg', 'coach', ',', 'agrikoltura', ',', 'private', 'eċċ', 'u', 'skont', 'il-', 'klassi', 'tal-', 'vettura', '?']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 62,"['ONOR.', 'AUSTIN', 'GATT', ':', 'Qed', 'inpoġġi', 'fuq', 'il-', 'Mejda', 'tal-', 'Kamra', 'l-', 'informazzjoni', 'mitluba', '.']","[5, 8, 3, 5, 5, 5, 5, 5, 2, 6, 6, 5, 5, 5, 5]"
 63,"['Imma', 'xorta', 'ħassejtni', 'tajba', 'nagħmel', 'dan', 'ix-', 'xogħol', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
 64,"['Forsi', ""ta'"", 'min', 'nirringrazzja', 'lil', 'Pasi', ',', 'lil', 'Thomas', ',', 'lil', 'Merienke', 'u', 'lil', 'Yenko', 'tal-', 'paċenzja', 'kollha', 'tagħhom', '.']","[5, 5, 5, 5, 5, 8, 5, 5, 8, 5, 5, 8, 5, 5, 8, 5, 5, 5, 5, 5]"
 65,"['Ebejer', 'kien', 'id-', 'drammaturgu', 'prinċipali', ""f'"", 'Malta', 'fit-', 'tieni', 'nofs', 'tas-', 'Seklu', '20', '.']","[8, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
 66,"['Id-', 'drammi', 'oriġinali', 'tiegħu', ',', 'miktubin', 'bi', 'stil', 'eleganti', 'li', 'juri', 'sengħa', 'kbira', 'fl-', 'użu', 'tal-', 'ilsien', 'Malti', ',', 'ippruvaw', 'idaħħlu', 'introspezzjoni', 'iżjed', 'profonda', 'fis-', 'soċjetà', 'Maltija', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5]"
 67,"['Ian', 'Peter', 'ilu', 'jdoqq', 'fil-', 'pubbliku', 'mindu', 'kellu', '13', '-il', 'sena', '.']","[8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 68,"[""S'"", 'issa', 'kiseb', 'bosta', 'esperjenzi', 'interessanti', 'fil-', 'qasam', 'mużikali', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 69,"['It-', 'temp', 'mhux', 'tas-', 'soltu', ""f'"", 'Marzu', 'li', 'għadda', ',', 'wassal', 'ukoll', 'biex', 'l-', 'Uffiċju', 'Meterjoloġiku', 'kellu', 'joħroġ', 'total', ""ta'"", '37', 'twissija', ',', '20', 'minnhom', 'diretti', 'għall-', 'pubbliku', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 70,"['Is-', 'sbatax', 'l-', 'oħra', 'kienu', 'diretti', 'għall-', 'Ajruport', 'għal', 'skopijiet', ""ta'"", 'avjazzjon', '.']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
 71,"['Dawn', 'il-', 'miżuri', 'huma', 'bi', 'qbil', ""ma'"", 'l-', 'opinjoni', 'tal-', 'Kumitat', 'għall-', 'amministrazzjoni', ""ta'"", 'kwoti', 'mfassla', 'skond', 'l-', 'Artikolu', '22', 'tar-', 'Regolament', '(', 'KE', ')', 'Nru', '520', '/', '94', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 72,"['Il-', 'porzjon', 'imwarrab', 'għal', 'importaturi', 'mhux', 'tradizzjonali', 'għandu', 'jitqassam', 'skond', 'il-', 'metodu', 'bbażat', 'fuq', 'allokazzjoni', 'bi', 'proporzjon', 'mal-', 'kwantitajiet', 'mitluba', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 73,"['Il-', 'bonus', 'lil', 'familja', 'msemmi', 'fl-', 'artikolu', '2', ""ta'"", 'dan', 'l-', 'Ordni', 'għandu', 'jitħallas', ""f'"", 'intervalli', ""ta'"", 'sitta', 'u', 'għoxrin', 'ġimgħa', 'u', 'għandu', ',', ""f'"", 'kull', 'sena', 'kalendarja', ',', 'ikun', 'dovut', 'kif', 'ġej', ':', '(', 'a', ')', 'dwar', 'l-', 'ewwel', 'ħlas', ',', 'fil-', 'jum', 'meta', 't-', 'tieni', 'ħlas', ""ta'"", 'kull', 'tliet', 'xhur', ""ta'"", 'xi', 'allowance', 'skond', 'l-', 'artikoli', '81', 'sa', '88', ""ta'"", 'l-', 'Att', 'jkun', 'dovut', 'skond', 'l-', 'artikolu', '99', '(', '1', ')', '(', 'b', ')', '(', 'iv', ')', ""ta'"", 'l-', 'imsemmi', 'Att', ';', 'u', '(', 'b', ')', 'dwar', 'it-', 'tieni', 'ħlas', ',', 'fil-', 'jum', 'meta', 'r-', ""raba'"", 'ħlas', ""ta'"", 'kull', 'tliet', 'xhur', ""ta'"", 'xi', 'allowance', 'skond', 'l-', 'imsemmija', 'artikoli', '81', 'sa', '88', 'jkun', 'dovut', 'skond', 'l-', 'imsemmi', 'subparagrafu', '(', 'iv', ')', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 74,"['Perijodu', 'kopert', ""b'"", 'kull', 'ħlas', 'tal-', 'bonus', 'lil', 'familja', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 75,"['Dal-', 'lejl', 'karozza', 'ħadet', 'in-', 'nar', 'fi', 'Triq', 'Żarenu', 'Dalli', ""f'"", 'Birżebbuġa', '.']","[5, 5, 5, 5, 5, 5, 5, 1, 4, 4, 5, 1, 5]"
 76,"['Kien', 'għal', 'ħabta', 'tan-', 'nofsiegħa', 'meta', 'l-', 'Pulizija', 'ġiet', 'infurmata', 'li', 'karozza', ""f'"", 'din', 'it-', 'triq', 'kienet', 'qed', 'taqbad', '.', 'Fuq', 'il-', 'post', 'marru', 'membri', 'mid-', 'Dipartiment', 'tal-', 'Protezzjoni', 'Ċivili', 'li', 'kkontrollaw', 'in-', 'nirien', '.']","[5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 7, 7, 5, 5, 5, 5, 5]"
 77,"['Issa', ',', 'wara', 'din', 'l-', 'istqarrija', ',', 'il-', 'GRTU', ',', 'il-', 'bieraħ', 'ħarġet', 'stqarrija', 'oħra', 'u', 'fiha', 'ċaħdet', 'bl-', 'aktar', 'mod', 'kategoriku', 'li', 'xi', 'ħadd', 'mill-', 'Gvern', 'qal', 'lill-', 'GRTU', 'li', 'tal-', 'Monti', 'se', 'jkollhom', 'id-', 'dritt', 'jipparkjaw', 'il-', 'vannijiet', 'tagħhom', ',', 'fejn', 'iridu', 'u', ""b'"", 'xejn', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 0, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 78,"['Il-', 'GRTU', 'għaldaqstant', 'qiegħda', 'topponi', 'bil-', 'kbir', 'li', 'tal-', 'Monti', 'jipparkjaw', 'il-', 'vannijiet', 'tagħhom', 'fiż-', 'żona', 'u', 'qrib', 'iż-', 'żona', 'kummerċjali', 'tal-', 'Belt', 'Valletta', '.']","[5, 0, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 4, 5]"
 79,"['Imma', 'dan', 'mhux', 'il-', 'każ', '.']","[5, 5, 5, 5, 5, 5]"
 80,"['Is-', 'sensittività', 'titlob', 'li', 'jkun', 'rikonoxxut', 'il-', 'fatt', 'li', 'nies', 'bħal', 'din', 'il-', 'persuna', 'jkunu', 'għaddejjin', 'minn', 'martirju', 'kontinwu', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 81,"['Altru', 'milli', 'd-', 'deċiżjoni', 'tal-', 'Gvern', 'iffrankat', 'il-', 'Kaxxa', ""ta'"", 'Malta', '¢', '2.5', 'miljun', 'kif', 'sostna', 'l-', 'Prim', 'Ministru', '!']","[5, 5, 5, 5, 5, 0, 5, 5, 2, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 82,"['L-', 'istqarrija', 'tal-', 'Prim', 'Ministru', 'xejn', 'ma', 'ttaffi', 'l-', 'weġgħat', 'li', 'għaddej', 'minnhom', 'il-', 'poplu', 'li', 'waqt', 'li', 'qiegħed', 'jara', 'lill-', 'Ministri', 'u', 'lis-', 'Segretarji', 'Parlamentari', 'jieħdu', 'l-', 'imsemmijin', 'żi', '\xad', 'diet', 'astronomiċi', 'kellu', 'jiffaċċja', 'sena', 'ġdida', 'bil-', 'piż', 'li', 'ġabu', 'magħhom', 'iż-', 'żidiet', 'fil-', 'prezzijiet', 'tal-', 'fjuwil', 'u', 'dak', 'tal-', 'gass', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 83,"['L-', 'ogħla', 'uffiċjali', 'tal-', 'MMF', 'kienu', 'preżenti', 'għal-', 'laqgħa', 'u', 'ikkonfermaw', 'l-', 'appoġġ', 'tal-', 'federazzjoni', ""f'"", 'din', 'il-', 'kawża', '.']","[5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 84,"['Iżda', 'sorsi', 'viċin', 'l-', 'IKC', 'qegħdin', 'jistaqsu', ':', 'La', 'darba', 'l-', 'art', 'ingħatat', 'lill-', 'IKC', 'għalfejn', 'il-', 'ftehim', 'u', 'l-', 'approvazzjonijiet', ""m'"", 'għandhomx', 'isiru', 'direttament', 'mal-', 'klabb', 'meta', 'l-', 'IKC', 'lanqas', 'biss', 'huwa', 'membru', 'tal-', 'MMF', '?']","[5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 0, 5]"
 85,"['Dan', 'peress', 'li', 'r-', 'regoli', 'li', 'għandha', 'bħalissa', 'kienu', 'tfasslu', 'għal', '15', '-il', 'pajjiż', 'membru', 'u', 'mhux', '27', 'daqs', 'kemm', 'hemm', 'issa', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 86,"['L-', 'Ingilterra', 'din', 'il-', 'ġimgħa', 'mistennija', 'tirratifika', 't-', 'trattatiżda', 'hemm', 'dubju', 'dwar', 'kemm', 'lesti', 'jagħmlu', 'dan', 'iċ-', 'Ċeki', 'u', 'l-', 'Polakki', '.']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 2, 5]"
 87,"['Min-', 'naħa', 'tiegħu', 'Erdogan', 'tkellem', 'dwar', 'attakk', 'komprensiv', 'fil-', 'konfront', ""ta'"", 'pajjiżu', 'u', 'dwar', 'ċirkostanzi', 'l', 'i', 'qegħdin', 'jintimidaw', 'lill-', 'investituri', 'u', 'jtellfu', 'l-', 'fiduċja', 'tal-', 'barrani', ""f'"", 'pajjiżu', '.']","[5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 88,"['Anki', 'lbieraħ', ',', 'il-', 'Bank', 'Ċentrali', 'tat-', 'Turkija', 'saħaq', 'li', ',', ""f'"", 'każ', ""ta'"", 'bżonn', ',', 'ikun', 'lest', 'li', 'jintervjeni', 'biex', 'jappoġġja', 'l-', 'lira', 'Torka', '.']","[5, 5, 5, 5, 0, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5]"
 89,"['Dawn', 'il-', 'mapep', 'jifformaw', 'parti', 'mill-', 'kollezzjoni', 'magħrufa', 'bħala', '‘', 'The', 'Albert', 'Ganado', 'Map', 'Collection', '’', 'li', 'ġiet', 'ippreżentata', 'lill-', 'Heritage', 'Malta', 'f’', 'Lulju', '2008', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 5, 5, 5, 5]"
 90,"['Bħalissa', ',', 'fil-', 'Mużew', 'Nazzjonali', 'tal-', 'Arti', ',', 'hemm', 'ukoll', 'wirja', 'bl-', 'isem', '“', 'Valletta', ':', 'Città', 'e', 'Fortezza', 'di', 'Malta’', ',', 'li', 'tikkonsisti', 'fi', '12', '-il', 'mappa', 'ta’', 'bejn', 'is-', '16', 'u', 'd-', '19', '-il', 'seklu', 'li', 'juru', 'mapep', 'u', 'pjanti', 'tal-', 'Belt', 'Valletta', '.']","[5, 5, 5, 1, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 4, 5]"
 91,"['Ftit', 'tax-', 'xhur', 'wara', 's-', 'sit', 'u', 'l-', 'logo', 'tal-', 'Maltastar', 'kienu', 'ġew', 'disinjati', 'mill-', 'ġdid', 'fejn', 'tneħħa', 'l-', 'logo', 'aħmar', 'u', 'ta’', 'tip', 'tabloidish', 'u', 'mifloku', 'sar', 'logo', 'aktar', 'raffinat', 'b’', 'tipi', 'ta’', 'kulur', 'iswed', 'u', 'griż', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 92,"['Iżda', 'fuq', 'kollox', ',', 'għall-', 'ewwel', 'darba', 'l-', 'Maltastar', 'kienet', 'neħħiet', 'għal', 'kollox', 'il-', 'kunċett', 'ta’', 'gazzetta', 'elettronika', 'li', 'tiġi', 'ppubblikata', 'darba', 'biss', 'filgħaxija', 'u', 'bdiet', 'tiġi', 'aġġornata', 'l-', 'ħin', 'kollu', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 93,"['Laqgħat', 'oħra', 'kienu', 'mad-', 'Deputat', 'Prim', 'Ministru', ',', 'Julia', 'Gillard', ',', 'il-', 'Ministru', 'tal-', 'Affarijiet', 'Barranin', ',', 'Steven', 'Smith', ',', 'il-', 'Ministru', 'tal-', 'Enerġija', ',', 'Martin', 'Ferguson', 'u', 'l-', 'Ministru', 'għas-', 'Servizzi', 'Finanzjarji', 'u', 'Pensjonijiet', ',', 'Chris', 'Bowen', 'u', 'Ministri', 'oħra', 'tal-', 'Kabinett', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 8, 3, 5, 5, 5, 5, 0, 7, 5, 8, 3, 5, 5, 5, 5, 0, 5, 8, 3, 5, 5, 5, 5, 0, 7, 7, 7, 5, 8, 3, 5, 5, 5, 5, 2, 5]"
 94,"['Laqgħa', 'oħra', 'kienet', 'mad-', 'Deputat', 'Kap', 'tal-', 'Oppożizzjoni', 'u', 'Partit', 'Liberali', ',', 'Julie', 'Bishop', '.']","[5, 5, 5, 5, 5, 2, 2, 2, 5, 0, 7, 5, 8, 3, 5]"
 95,"['Mystique', 'Gozo', 'hija', 't-', 'tieni', 'wirja', ""ta'"", 'ritratti', 'li', 'Mario', 'Saliba', 'qiegħed', 'jesebixxi', 'fl-', 'Art', 'E', '…', 'Gallery', ',', 'Triq', 'il-', 'Librerija', ',', 'ir-', 'Rabat', ',', 'Għawdex', '.', 'Il-', 'kollezzjoni', 'tinkludi', '22', 'ritratt', ""ta'"", 'postijiet', ""ta'"", 'interess', 'madwar', 'Għawdex', ',', 'fejn', 'wieħed', ""jista'"", 'japprezzaw', 'aktar', 'il-', 'patrimonju', 'imprezzabli', ""f'"", 'din', 'il-', 'gżira', 'Għawdxija', '.']","[2, 6, 5, 5, 5, 5, 5, 5, 5, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 4, 4, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5]"
 96,"['L-', 'għaqda', 'filantropika', 'Tama', 'u', 'Kuraġġ', ',', 'li', 'taħdem', 'għall-', 'ġid', ""ta'"", 'nies', 'separati', ',', 'romol', ',', 'divorzjati', 'u', 'ommijiet', 'u', 'missirijiet', 'mhux', 'miżżewġin', ',', 'se', 'torganizza', 'Birthday', 'Party', 'nhar', 'il-', 'Ħamis', ',', '25', ""ta'"", 'Lulju', ',', 'għall-', 'membri', 'li', 'jagħlqu', 'żmienhom', 'dan', 'ix-', 'xahar', '.']","[5, 5, 5, 0, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 97,"['Sabiex', 'tesegwixxi', 'dik', 'il-', 'politika', ',', 'dawk', 'il-', 'wegħdi', 'elettorali', ',', 'li', 'kollha', 'għandhom', 'prezz', 'fuqhom', ',', 'trid', 'ekonomija', ""b'"", 'saħħitha', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 98,"['.', 'Wieħed', 'mis-', 'setturi', 'f', 'pajjiżna', 'li', 'joffri', 'potenzjali', 'enormi', 'huwa', 's-', 'settur', 'tal-', 'ekonomija', 'kreattiva', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 99,"['L-', 'Uffiċċju', 'tal-', 'President', ',', 'dak', 'tal-', 'Ombudsman', 'u', 'Kumitati', 'Pari', 'fil-', 'Parlament', 'huma', 'biss', 'ftit', 'mill-', 'metodi', 'li', 'jiġu', ""f'"", 'moħħi', 'biex', 'niggarantixxu', 'l-', 'imparzjalità', ""f'"", 'dawn', 'ix-', 'xorta', ""ta'"", 'inkjesti', '.']","[5, 2, 6, 6, 5, 5, 5, 2, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 100,"['Il-', 'ġustizzja', 'ma', 'ssirx', 'bid-', 'deċiżjoni', ',', 'iżda', 'tibda', 'mal-', 'mogħdija', ""ta'"", 'kif', 'jintgħażel', 'min', 'irid', 'jiddeċiedi']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 101,"['Dubai', 'hu', 'Emirat', 'wieħed', 'minn', 'fost', ""seba'"", 'li', 'jiffurmaw', 'l-', 'Emirati', 'Għarab', 'Magħquda', '.']","[1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 4, 4, 5]"
 102,"['L-', 'Emirati', 'l-', 'oħra', 'huma', 'Abu', 'Dhabi', ',', 'Sharjah', ',', 'Ajman', ',', 'Umm', 'Al', 'Qaiwain', ',', 'Ras', 'Al', 'Khaimah', 'u', 'Fujairah', '.']","[5, 1, 5, 5, 5, 1, 4, 5, 1, 5, 1, 5, 1, 4, 4, 5, 1, 4, 4, 5, 1, 5]"
 103,"['Kull', 'Emirat', 'hu', 'mmexxi', 'minn', 'familja', 'rispettiva', ""ta'"", 'Sheikhs', 'u', 'għalkemm', 'hemm', 'xi', 'valuri', 'li', 'huma', 'komuni', ',', 'bħar-', 'reliġjon', 'Musulmana', ',', 'il-', 'kumplament', 'ivarja', 'skont', 'l-', 'Emirat', 'li', 'tkun', 'fih', '.']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
 104,"['Eżempju', ""ta'"", 'dan', 'hu', 'l-', 'alkoħol', 'li', 'għalkemm', 'hu', 'disponibbli', 'ġo', 'Dubai', ',', 'mhuwiex', 'permess', 'ġo', 'Sharjah', 'li', 'jinsab', 'biss', 'pass', 'il', 'bogħod', 'minn', 'Dubai', 'imma', 'mmexxi', 'minn', 'familja', 'differenti', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
 105,"['Il-', 'flus', ""ta'"", 'dawn', 'il-', 'familji', 'fit-', 'tmexxija', 'jiddetta', 'l-', 'iżvilupp', ""ta'"", 'kull', 'Emirat', 'li', 'jmexxu', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
 106,"['Eżempju', 'ieħor', 'hu', 'l-', 'linja', 'tal-', 'ajru', 'Emirates', 'li', 'ġiet', 'imwielda', 'fl-', '1985', 'minn', 'Ahmed', 'bin', 'Saeed', 'Al', 'Maktoum', 'fi', 'proċess', 'simili', 'ħafna', ""ta'"", 'kif', 'twaqqfet', 'l-', 'AirMalta', '.']","[5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 8, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5]"
 107,"['Fil-', 'fatt', 'Al', 'Maktoun', 'kien', 'kera', 'żewġ', 'ajruplani', 'mingħand', 'il-', 'Pakistan', 'International', 'Airlines', ',', 'l-', 'istess', 'kif', 'kien', 'għamel', 'Dom', 'Mintoff', 'fl-', '1973', 'biex', 'beda', 'l-', 'linja', 'nazzjonali', ""ta'"", 'pajjiżna', '.']","[5, 5, 8, 3, 5, 5, 5, 5, 5, 5, 0, 7, 7, 5, 5, 5, 5, 5, 5, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 108,"['Iżda', 'filwaqt', 'li', 'l-', 'AirMalta', 'wara', '40', 'sena', 'qed', 'tipprova', 'żżomm', 'fuq', 'saqajha', ',', 'l-', 'Emirates', 'Airlines', 'saret', 'waħda', 'mill-', 'akbar', 'linji', 'tal-', 'ajru', 'fid-', 'dinja', '.']","[5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 109,"['Imma', 'r-', 'rivalità', 'bejn', 'l-', 'irjus', 'kbar', ""ta'"", 'dawn', 'il-', 'familji', 'Għarab', 'wasslet', 'biex', 'saħansitra', 'l-', 'Emirat', ""ta'"", 'Abu', 'Dhabi', 'jwaqqaf', 'linja', 'oħra', 'tal-', 'ajru', 'għalih', 'bl-', 'isem', ""ta'"", 'Etihad', 'Airways', 'u', 'li', 'l-', 'għan', 'tagħhom', 'hu', 'li', 'jikkompetu', ""ma'"", 'xulxin', 'anke', 'fuq', 'l-', 'istess', 'rotot', 'u', 'destinazzjonijiet', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 1, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 110,"['Dan', 'meta', 'wieħed', 'iqis', 'li', 'bejn', 'l-', 'ajruport', ""ta'"", 'Dubai', 'u', 'dak', ""ta'"", 'Abu', 'Dhabi', 'hemm', 'biss', '130', 'kilometru', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 4, 5, 5, 5, 5, 5]"
